Transaction_ID,Policy_ID,Program_ID,Treaty_ID,Transaction_Type,Transaction_Date,Premium_Amount
TXN005463,POL07418,PRG005,TRT058,Adjustment,2026-03-18,272857.75
TXN005464,POL02137,PRG012,TRT001,New Business,2026-05-08,487959.15
TXN005465,POL08981,PRG012,TRT001,New Business,2026-01-23,312470.43
TXN005466,POL06978,PRG024,TRT065,New Business,2026-06-23,140129.28
TXN005467,POL06751,PRG003,TRT019,Renewal,2026-07-23,15634.68
TXN005468,POL02291,PRG014,TRT020,Renewal,2026-01-25,296055.29
TXN005469,POL04999,PRG004,TRT033,Adjustment,2026-04-28,406833.43
TXN005470,POL09256,PRG005,TRT017,Renewal,2026-01-12,438004.43
TXN005471,POL08327,PRG005,TRT056,Renewal,2026-08-10,76384.73
TXN005472,POL03306,PRG017,TRT074,Adjustment,2026-05-26,236251.39
TXN005473,POL07591,PRG008,TRT028,New Business,2026-05-11,335835.38
TXN005474,POL06948,PRG007,TRT031,New Business,2026-07-27,488987.12
TXN005475,POL01695,PRG016,TRT084,Renewal,2026-04-03,399809.04
TXN005476,POL07503,PRG024,TRT016,Adjustment,2026-06-23,143979.2
TXN005477,POL02623,PRG019,TRT070,Renewal,2026-01-16,452970.59
TXN005478,POL04344,PRG011,TRT090,Renewal,2026-06-24,269103.95
TXN005479,POL05223,PRG006,TRT005,Adjustment,2026-06-05,345696.02
TXN005480,POL03201,PRG011,TRT004,Adjustment,2026-07-27,462238.96
TXN005481,POL06440,PRG018,TRT052,New Business,2026-01-09,482878.14
TXN005482,POL07488,PRG001,TRT035,Renewal,2026-05-26,283626.01
TXN005483,POL01573,PRG019,TRT037,New Business,2026-01-26,353954.21
TXN005484,POL07688,PRG018,TRT016,New Business,2026-07-17,169952.43
TXN005485,POL07522,PRG023,TRT070,Renewal,2026-03-01,306147.94
TXN005486,POL02742,PRG021,TRT067,Renewal,2026-02-08,102334.96
TXN005487,POL06574,PRG020,TRT063,Renewal,2026-04-19,280482.66
TXN005488,POL01805,PRG002,TRT054,Renewal,2026-01-03,444233.71
TXN005489,POL07962,PRG005,TRT076,New Business,2026-02-19,28045.86
TXN005490,POL01885,PRG010,TRT073,Adjustment,2026-04-03,339344.11
TXN005491,POL02614,PRG015,TRT080,Adjustment,2026-04-24,291237.76
TXN005492,POL00779,PRG024,TRT071,Adjustment,2026-07-16,177396.45
TXN005493,POL06180,PRG020,TRT006,New Business,2026-02-11,463778.98
TXN005494,POL00137,PRG015,TRT032,Renewal,2026-04-26,479382.44
TXN005495,POL09911,PRG001,TRT050,New Business,2026-01-27,238401.65
TXN005496,POL07332,PRG012,TRT100,New Business,2026-03-23,40766.08
TXN005497,POL01028,PRG004,TRT006,New Business,2026-06-16,329905.01
TXN005498,POL07761,PRG016,TRT081,Renewal,2026-08-25,408271.89
TXN005499,POL06253,PRG023,TRT062,Adjustment,2026-05-28,133804.92
TXN005500,POL09044,PRG003,TRT089,New Business,2026-05-25,104900.02
TXN005501,POL06842,PRG012,TRT029,New Business,2026-04-25,368274.11
TXN005502,POL08978,PRG004,TRT067,New Business,2026-03-13,331650.83
TXN005503,POL07706,PRG004,TRT071,New Business,2026-07-17,253185.89
TXN005504,POL05985,PRG011,TRT088,Adjustment,2026-02-22,6010.59
TXN005505,POL06469,PRG007,TRT030,Adjustment,2026-02-20,249170.6
TXN005506,POL04004,PRG011,TRT090,Renewal,2026-05-10,395365.57
TXN005507,POL03838,PRG007,TRT039,Renewal,2026-02-27,68242.89
TXN005508,POL07967,PRG025,TRT037,Adjustment,2026-04-18,303600.16
TXN005509,POL09664,PRG015,TRT008,Adjustment,2026-07-12,380629.45
TXN005510,POL06404,PRG008,TRT029,Adjustment,2026-06-09,80362.76
TXN005511,POL01501,PRG025,TRT096,Renewal,2026-06-04,250081.2
TXN005512,POL06284,PRG003,TRT097,Adjustment,2026-07-08,153308.06
TXN005513,POL05781,PRG001,TRT041,Adjustment,2026-08-07,236564.95
TXN005514,POL06368,PRG006,TRT014,Renewal,2026-08-17,318081.31
TXN005515,POL06908,PRG006,TRT063,Adjustment,2026-04-18,118049.46
TXN005516,POL00071,PRG023,TRT026,Renewal,2026-02-02,250974.8
TXN005517,POL09929,PRG018,TRT043,New Business,2026-02-10,287962.05
TXN005518,POL04248,PRG010,TRT035,Adjustment,2026-06-11,343570.4
TXN005519,POL07034,PRG009,TRT054,Adjustment,2026-08-15,29340.79
TXN005520,POL00468,PRG024,TRT036,Renewal,2026-08-25,104477.68
TXN005521,POL04890,PRG003,TRT019,New Business,2026-04-09,51736.97
TXN005522,POL09882,PRG022,TRT010,New Business,2026-07-12,101494.24
TXN005523,POL08895,PRG025,TRT083,New Business,2026-05-08,448584.86
TXN005524,POL07641,PRG016,TRT038,Adjustment,2026-01-28,77530.47
TXN005525,POL03321,PRG012,TRT009,New Business,2026-05-03,213599.88
TXN005526,POL06235,PRG019,TRT002,Adjustment,2026-04-04,357554.21
TXN005527,POL09274,PRG014,TRT051,Adjustment,2026-02-27,68401.38
TXN005528,POL01377,PRG007,TRT016,Adjustment,2026-01-18,443401.49
TXN005529,POL08306,PRG024,TRT064,New Business,2026-06-20,468957.91
TXN005530,POL03899,PRG008,TRT003,New Business,2026-05-18,457748.72
TXN005531,POL08965,PRG012,TRT074,New Business,2026-05-19,220184.04
TXN005532,POL09101,PRG001,TRT028,Adjustment,2026-01-14,424780.31
TXN005533,POL03122,PRG013,TRT009,Renewal,2026-06-06,36569.46
TXN005534,POL02971,PRG019,TRT088,Adjustment,2026-08-05,278958.35
TXN005535,POL07478,PRG007,TRT074,New Business,2026-02-18,73068.07
TXN005536,POL06869,PRG020,TRT057,Renewal,2026-07-24,286999.83
TXN005537,POL05031,PRG022,TRT093,Adjustment,2026-04-19,156145.29
TXN005538,POL00808,PRG006,TRT043,Adjustment,2026-01-07,473099.61
TXN005539,POL01156,PRG020,TRT086,Adjustment,2026-01-22,497336.87
TXN005540,POL03554,PRG016,TRT030,New Business,2026-04-29,432640.23
TXN005541,POL02969,PRG006,TRT056,New Business,2026-01-11,218470.18
TXN005542,POL04926,PRG018,TRT084,Adjustment,2026-05-05,23186.38
TXN005543,POL05190,PRG022,TRT007,Adjustment,2026-05-16,460588.78
TXN005544,POL09749,PRG014,TRT006,Adjustment,2026-03-27,402004.22
TXN005545,POL00858,PRG002,TRT096,New Business,2026-08-01,146965.71
TXN005546,POL06021,PRG016,TRT055,New Business,2026-07-13,279544.52
TXN005547,POL02078,PRG006,TRT099,Renewal,2026-03-27,255880.09
TXN005548,POL08423,PRG003,TRT022,Renewal,2026-07-04,187428.2
TXN005549,POL00369,PRG008,TRT073,New Business,2026-03-03,21102.59
TXN005550,POL06562,PRG012,TRT068,New Business,2026-08-16,454609.88
TXN005551,POL01560,PRG013,TRT082,Renewal,2026-07-12,484114.42
TXN005552,POL09514,PRG016,TRT018,New Business,2026-06-09,412420.53
TXN005553,POL00714,PRG009,TRT060,New Business,2026-07-11,142892.17
TXN005554,POL08276,PRG018,TRT047,New Business,2026-07-28,261555.28
TXN005555,POL02263,PRG011,TRT087,Adjustment,2026-04-29,125128.43
TXN005556,POL00371,PRG015,TRT044,New Business,2026-05-29,363784.58
TXN005557,POL08584,PRG008,TRT054,Adjustment,2026-01-01,97198.31
TXN005558,POL02870,PRG020,TRT057,Renewal,2026-04-02,77343.35
TXN005559,POL07439,PRG007,TRT078,Adjustment,2026-07-02,496961.15
TXN005560,POL05199,PRG017,TRT079,Renewal,2026-03-01,22963.05
TXN005561,POL06756,PRG007,TRT087,New Business,2026-08-14,462900.18
TXN005562,POL05282,PRG022,TRT066,Adjustment,2026-02-27,40798.56
TXN005563,POL09058,PRG018,TRT014,Renewal,2026-01-19,274787.1
TXN005564,POL02051,PRG007,TRT003,New Business,2026-01-10,234519.51
TXN005565,POL09650,PRG002,TRT006,Adjustment,2026-01-08,33411.98
TXN005566,POL05981,PRG010,TRT089,New Business,2026-08-15,386196.97
TXN005567,POL00774,PRG024,TRT073,Adjustment,2026-06-18,360579.11
TXN005568,POL00877,PRG025,TRT031,Adjustment,2026-03-21,491053.12
TXN005569,POL00506,PRG017,TRT057,Renewal,2026-04-12,481050.12
TXN005570,POL01256,PRG005,TRT033,New Business,2026-07-01,461980.35
TXN005571,POL09475,PRG001,TRT014,Adjustment,2026-06-01,455000.54
TXN005572,POL08335,PRG001,TRT080,Adjustment,2026-08-03,57324.72
TXN005573,POL03024,PRG009,TRT020,New Business,2026-01-11,234916.85
TXN005574,POL00574,PRG014,TRT065,New Business,2026-03-08,136186.49
TXN005575,POL08583,PRG003,TRT096,Renewal,2026-08-13,171972.76
TXN005576,POL09891,PRG004,TRT074,Adjustment,2026-08-23,91800.05
TXN005577,POL00694,PRG016,TRT040,Adjustment,2026-04-26,277761.25
TXN005578,POL08523,PRG018,TRT033,Renewal,2026-06-01,88437.23
TXN005579,POL01411,PRG004,TRT040,Adjustment,2026-05-14,71523.39
TXN005580,POL02945,PRG012,TRT085,Adjustment,2026-03-15,118604.22
TXN005581,POL03511,PRG020,TRT086,Adjustment,2026-02-07,460208.54
TXN005582,POL08966,PRG005,TRT084,New Business,2026-07-18,330881.55
TXN005583,POL03803,PRG009,TRT034,Adjustment,2026-02-08,267868.68
TXN005584,POL05876,PRG006,TRT047,New Business,2026-02-05,35370.5
TXN005585,POL06194,PRG023,TRT031,Adjustment,2026-06-19,472555.72
TXN005586,POL08716,PRG023,TRT088,Renewal,2026-08-16,167166.4
TXN005587,POL03946,PRG024,TRT003,Adjustment,2026-07-17,400259.69
TXN005588,POL03600,PRG006,TRT062,Renewal,2026-04-19,356607.87
TXN005589,POL04867,PRG021,TRT033,Adjustment,2026-03-10,12488.45
TXN005590,POL05054,PRG004,TRT011,New Business,2026-08-13,490410.08
TXN005591,POL01193,PRG010,TRT002,Renewal,2026-03-10,220643.54
TXN005592,POL00293,PRG009,TRT089,Adjustment,2026-05-07,102424.84
TXN005593,POL07392,PRG015,TRT085,New Business,2026-02-09,406465.42
TXN005594,POL08876,PRG024,TRT073,Adjustment,2026-02-22,182270.37
TXN005595,POL05658,PRG004,TRT081,Adjustment,2026-06-28,471536.07
TXN005596,POL09887,PRG019,TRT041,New Business,2026-08-06,110718.15
TXN005597,POL01621,PRG024,TRT019,Adjustment,2026-05-13,427283.98
TXN005598,POL03975,PRG003,TRT081,Renewal,2026-05-19,323763.43
TXN005599,POL09962,PRG010,TRT056,Adjustment,2026-02-10,167787.74
TXN005600,POL06481,PRG024,TRT027,Renewal,2026-01-03,145838.56
TXN005601,POL01510,PRG010,TRT100,Renewal,2026-04-18,60697.6
TXN005602,POL05424,PRG004,TRT010,Adjustment,2026-08-05,276183.78
TXN005603,POL08143,PRG008,TRT011,Renewal,2026-08-25,45142.54
TXN005604,POL09628,PRG009,TRT041,Adjustment,2026-04-18,256740.05
TXN005605,POL03895,PRG004,TRT010,New Business,2026-05-31,25096.67
TXN005606,POL09149,PRG025,TRT007,New Business,2026-01-10,80232.25
TXN005607,POL03006,PRG011,TRT073,Adjustment,2026-01-25,343029.49
TXN005608,POL05686,PRG001,TRT086,Adjustment,2026-04-06,277701.23
TXN005609,POL07180,PRG014,TRT014,Renewal,2026-07-31,372849.71
TXN005610,POL07606,PRG022,TRT059,New Business,2026-04-10,16990.22
TXN005611,POL05124,PRG009,TRT082,Adjustment,2026-02-08,208452.17
TXN005612,POL02680,PRG001,TRT020,New Business,2026-08-07,170415.8
TXN005613,POL06083,PRG021,TRT061,New Business,2026-02-27,9095.81
TXN005614,POL04608,PRG001,TRT027,Adjustment,2026-01-05,317339.64
TXN005615,POL07250,PRG013,TRT039,Adjustment,2026-05-29,113926.85
TXN005616,POL02381,PRG008,TRT086,Adjustment,2026-08-12,480807.22
TXN005617,POL08818,PRG003,TRT063,New Business,2026-08-15,244860.1
TXN005618,POL07201,PRG009,TRT075,Adjustment,2026-08-16,277186.42
TXN005619,POL07499,PRG024,TRT067,Renewal,2026-01-05,435375.42
TXN005620,POL09124,PRG009,TRT059,Renewal,2026-03-25,70525.64
TXN005621,POL06071,PRG001,TRT090,Adjustment,2026-02-02,470361.4
TXN005622,POL05589,PRG010,TRT033,Adjustment,2026-08-14,105008.01
TXN005623,POL01084,PRG018,TRT015,Adjustment,2026-06-19,234993.54
TXN005624,POL06400,PRG020,TRT077,Renewal,2026-07-06,474243.05
TXN005625,POL06798,PRG022,TRT015,Renewal,2026-01-04,109388.79
TXN005626,POL07429,PRG021,TRT018,Adjustment,2026-07-21,208970.94
TXN005627,POL04523,PRG021,TRT029,Renewal,2026-06-01,47049.05
TXN005628,POL02566,PRG003,TRT083,Adjustment,2026-02-01,60792.46
TXN005629,POL03633,PRG020,TRT066,New Business,2026-08-12,83983.89
TXN005630,POL01222,PRG023,TRT021,New Business,2026-05-07,453418.79
TXN005631,POL03979,PRG017,TRT084,Renewal,2026-01-13,268059.96
TXN005632,POL05465,PRG012,TRT057,Adjustment,2026-06-01,78753.94
TXN005633,POL05448,PRG012,TRT036,Renewal,2026-02-04,389077.74
TXN005634,POL01407,PRG013,TRT062,Renewal,2026-08-15,142535.8
TXN005635,POL08377,PRG011,TRT062,Adjustment,2026-01-10,408325.76
TXN005636,POL06788,PRG024,TRT020,Renewal,2026-05-02,166740.29
TXN005637,POL02841,PRG011,TRT006,Adjustment,2026-03-12,275920.46
TXN005638,POL01048,PRG008,TRT025,Renewal,2026-07-19,349732.31
TXN005639,POL02961,PRG023,TRT093,Renewal,2026-03-21,307999.15
TXN005640,POL01069,PRG001,TRT092,Renewal,2026-01-20,279263.99
TXN005641,POL05118,PRG010,TRT075,New Business,2026-05-30,213657.81
TXN005642,POL00538,PRG023,TRT019,Renewal,2026-04-17,19657.7
TXN005643,POL07264,PRG013,TRT082,Adjustment,2026-04-28,481759.25
TXN005644,POL00344,PRG004,TRT029,New Business,2026-04-11,20977.14
TXN005645,POL04323,PRG014,TRT055,New Business,2026-05-26,440132.86
TXN005646,POL04575,PRG015,TRT091,Renewal,2026-01-14,224624.51
TXN005647,POL07333,PRG004,TRT074,New Business,2026-08-01,344116.35
TXN005648,POL02263,PRG011,TRT087,Adjustment,2026-03-04,385305.28
TXN005649,POL09259,PRG003,TRT024,Adjustment,2026-02-25,17906.32
TXN005650,POL06615,PRG012,TRT074,New Business,2026-04-02,177653.4
TXN005651,POL06039,PRG004,TRT019,New Business,2026-02-28,107689.49
TXN005652,POL04384,PRG006,TRT086,New Business,2026-01-07,157104.52
TXN005653,POL08201,PRG012,TRT100,Adjustment,2026-04-09,376837.7
TXN005654,POL08598,PRG024,TRT085,Renewal,2026-07-05,312632.78
TXN005655,POL00676,PRG020,TRT027,Renewal,2026-05-31,104597.77
TXN005656,POL07771,PRG004,TRT008,Renewal,2026-01-03,157012.07
TXN005657,POL04203,PRG012,TRT096,New Business,2026-06-15,74616.38
TXN005658,POL00661,PRG003,TRT035,New Business,2026-06-15,316638.04
TXN005659,POL03264,PRG016,TRT082,Renewal,2026-04-03,461645.75
TXN005660,POL05898,PRG015,TRT096,New Business,2026-05-02,246751.02
TXN005661,POL03897,PRG024,TRT069,New Business,2026-04-07,440066.87
TXN005662,POL07266,PRG024,TRT009,Adjustment,2026-04-30,172589.85
TXN005663,POL06961,PRG014,TRT064,Adjustment,2026-08-01,294856.8
TXN005664,POL01631,PRG013,TRT078,Adjustment,2026-03-20,301670.48
TXN005665,POL04782,PRG023,TRT059,Adjustment,2026-08-25,313311.39
TXN005666,POL00336,PRG022,TRT002,New Business,2026-06-23,238545.88
TXN005667,POL09916,PRG010,TRT092,Renewal,2026-07-24,192040.86
TXN005668,POL00836,PRG013,TRT097,Renewal,2026-02-13,58861.81
TXN005669,POL00765,PRG011,TRT004,Adjustment,2026-03-30,454684.49
TXN005670,POL03510,PRG008,TRT074,New Business,2026-06-22,22032.93
TXN005671,POL01623,PRG008,TRT098,Adjustment,2026-05-22,367016.53
TXN005672,POL02743,PRG018,TRT063,New Business,2026-01-11,258072.65
TXN005673,POL07009,PRG005,TRT034,New Business,2026-03-23,207495.45
TXN005674,POL06599,PRG018,TRT060,New Business,2026-03-31,487873.65
TXN005675,POL06090,PRG007,TRT023,Renewal,2026-01-08,394890.07
TXN005676,POL02212,PRG025,TRT006,Renewal,2026-06-11,136628.2
TXN005677,POL09263,PRG002,TRT088,Renewal,2026-04-14,333183.01
TXN005678,POL08296,PRG021,TRT054,Renewal,2026-07-05,485285.09
TXN005679,POL06275,PRG014,TRT038,New Business,2026-03-22,164096.76
TXN005680,POL09683,PRG002,TRT028,Renewal,2026-05-24,354584.19
TXN005681,POL09153,PRG012,TRT093,Adjustment,2026-07-03,6655.78
TXN005682,POL01483,PRG002,TRT077,Adjustment,2026-02-26,393081.63
TXN005683,POL09844,PRG016,TRT028,Renewal,2026-08-04,237881.77
TXN005684,POL01405,PRG004,TRT092,Renewal,2026-02-22,353370.47
TXN005685,POL06362,PRG006,TRT057,Renewal,2026-01-03,410774.46
TXN005686,POL03656,PRG014,TRT095,Adjustment,2026-01-13,220488.35
TXN005687,POL06362,PRG006,TRT057,Adjustment,2026-01-07,290080.92
TXN005688,POL08399,PRG020,TRT093,New Business,2026-08-09,390671.01
TXN005689,POL08318,PRG010,TRT071,Adjustment,2026-03-05,180013.82
TXN005690,POL08475,PRG016,TRT029,Renewal,2026-01-12,163129.91
TXN005691,POL08549,PRG022,TRT041,Renewal,2026-02-09,343273.38
TXN005692,POL07614,PRG013,TRT037,New Business,2026-06-07,95284.1
TXN005693,POL07641,PRG016,TRT038,Adjustment,2026-06-05,383694.46
TXN005694,POL09371,PRG005,TRT088,New Business,2026-06-29,346884.07
TXN005695,POL01283,PRG017,TRT087,New Business,2026-04-26,233014.93
TXN005696,POL08984,PRG006,TRT053,New Business,2026-08-18,371517.37
TXN005697,POL02437,PRG016,TRT011,New Business,2026-07-14,198489.66
TXN005698,POL05353,PRG007,TRT063,New Business,2026-01-18,12070.85
TXN005699,POL00070,PRG008,TRT092,Renewal,2026-04-11,241513.43
TXN005700,POL07618,PRG022,TRT084,Adjustment,2026-08-02,273286.26
TXN005701,POL06420,PRG017,TRT078,Renewal,2026-04-27,491993.13
TXN005702,POL05223,PRG006,TRT005,Renewal,2026-07-24,20472.76
TXN005703,POL02404,PRG011,TRT069,New Business,2026-08-28,39240.8
TXN005704,POL03160,PRG005,TRT079,New Business,2026-06-29,193719.38
TXN005705,POL07658,PRG023,TRT098,New Business,2026-05-21,288376.42
TXN005706,POL03260,PRG001,TRT041,New Business,2026-07-14,411365.03
TXN005707,POL02688,PRG013,TRT063,New Business,2026-07-22,262858.33
TXN005708,POL04852,PRG008,TRT022,Renewal,2026-01-28,380314.83
TXN005709,POL09821,PRG023,TRT099,Renewal,2026-07-05,303824.32
TXN005710,POL05295,PRG020,TRT076,New Business,2026-02-10,303153.55
TXN005711,POL06520,PRG012,TRT047,Renewal,2026-02-20,75157.23
TXN005712,POL09944,PRG014,TRT037,Adjustment,2026-01-08,381604.99
TXN005713,POL08462,PRG007,TRT027,Renewal,2026-02-18,117471.47
TXN005714,POL04292,PRG004,TRT016,New Business,2026-06-24,281841.79
TXN005715,POL01761,PRG005,TRT002,Renewal,2026-07-25,346958.95
TXN005716,POL07848,PRG018,TRT081,Renewal,2026-06-03,443284.21
TXN005717,POL06908,PRG006,TRT063,Renewal,2026-05-11,397976.03
TXN005718,POL00907,PRG024,TRT033,New Business,2026-07-11,199004.37
TXN005719,POL06630,PRG013,TRT020,Adjustment,2026-04-20,289694.67
TXN005720,POL06885,PRG001,TRT054,Renewal,2026-06-02,487713.03
TXN005721,POL01172,PRG008,TRT007,New Business,2026-04-16,139553.11
TXN005722,POL03264,PRG016,TRT082,Adjustment,2026-03-30,89771.38
TXN005723,POL03468,PRG007,TRT073,New Business,2026-04-20,342039.9
TXN005724,POL09087,PRG018,TRT058,Adjustment,2026-05-24,55653.92
TXN005725,POL03737,PRG017,TRT050,New Business,2026-05-25,48588.41
TXN005726,POL04732,PRG009,TRT061,New Business,2026-08-21,281359.79
TXN005727,POL07665,PRG025,TRT012,New Business,2026-06-09,315159.61
TXN005728,POL04480,PRG002,TRT024,New Business,2026-04-13,128692.59
TXN005729,POL07378,PRG013,TRT088,Adjustment,2026-04-22,438799.45
TXN005730,POL05581,PRG019,TRT082,New Business,2026-01-26,236166.05
TXN005731,POL00711,PRG002,TRT079,Renewal,2026-02-19,253739.8
TXN005732,POL08891,PRG001,TRT011,New Business,2026-07-10,179622.73
TXN005733,POL08460,PRG006,TRT071,Renewal,2026-03-05,348834.03
TXN005734,POL00616,PRG017,TRT058,New Business,2026-05-19,68598.61
TXN005735,POL07571,PRG011,TRT074,New Business,2026-03-21,12179.03
TXN005736,POL08714,PRG022,TRT073,Renewal,2026-03-18,428281.22
TXN005737,POL00093,PRG002,TRT015,New Business,2026-03-18,450335.35
TXN005738,POL00934,PRG002,TRT088,Adjustment,2026-06-09,55387.91
TXN005739,POL05559,PRG020,TRT027,Adjustment,2026-05-25,36216.33
TXN005740,POL05373,PRG015,TRT010,Adjustment,2026-02-19,173044.54
TXN005741,POL05624,PRG002,TRT086,New Business,2026-06-09,382359.99
TXN005742,POL02970,PRG012,TRT053,New Business,2026-05-30,257603.02
TXN005743,POL09177,PRG001,TRT057,New Business,2026-06-04,36788.89
TXN005744,POL03218,PRG016,TRT009,Adjustment,2026-05-16,54255.9
TXN005745,POL04952,PRG005,TRT045,Renewal,2026-01-07,149396.3
TXN005746,POL03257,PRG006,TRT074,Adjustment,2026-04-07,352689.77
TXN005747,POL06815,PRG008,TRT028,Renewal,2026-04-19,268116.75
TXN005748,POL02783,PRG010,TRT042,Renewal,2026-03-01,91889.53
TXN005749,POL04742,PRG006,TRT054,Renewal,2026-01-25,221738.57
TXN005750,POL08386,PRG019,TRT019,Adjustment,2026-01-15,460881.13
TXN005751,POL04101,PRG023,TRT012,Adjustment,2026-06-14,392694.69
TXN005752,POL02639,PRG023,TRT071,Adjustment,2026-07-26,349589.8
TXN005753,POL05512,PRG003,TRT001,Adjustment,2026-03-13,44590.07
TXN005754,POL09399,PRG004,TRT065,New Business,2026-06-21,428967.27
TXN005755,POL05990,PRG024,TRT060,New Business,2026-08-14,110634.89
TXN005756,POL04443,PRG022,TRT096,New Business,2026-03-25,223982.99
TXN005757,POL00854,PRG007,TRT034,New Business,2026-03-27,155363.07
TXN005758,POL09746,PRG006,TRT059,New Business,2026-01-24,116399.44
TXN005759,POL03546,PRG010,TRT024,Renewal,2026-01-09,299503.86
TXN005760,POL00163,PRG015,TRT007,Adjustment,2026-04-26,238470.13
TXN005761,POL07548,PRG009,TRT098,New Business,2026-05-04,315208.61
TXN005762,POL05405,PRG012,TRT020,Renewal,2026-06-25,245511.35
TXN005763,POL00360,PRG023,TRT060,Adjustment,2026-03-18,152037.68
TXN005764,POL05415,PRG008,TRT040,Adjustment,2026-05-12,99102.95
TXN005765,POL06551,PRG025,TRT091,Adjustment,2026-04-29,376590.01
TXN005766,POL01769,PRG005,TRT079,Renewal,2026-08-03,448031.71
TXN005767,POL09523,PRG004,TRT030,New Business,2026-03-03,396325.14
TXN005768,POL07694,PRG017,TRT001,Adjustment,2026-04-23,192987.01
TXN005769,POL07255,PRG019,TRT038,Adjustment,2026-04-26,384233.21
TXN005770,POL09804,PRG015,TRT085,Adjustment,2026-08-29,102068.86
TXN005771,POL03534,PRG020,TRT063,Adjustment,2026-02-03,493406.54
TXN005772,POL02682,PRG003,TRT020,New Business,2026-03-31,209973.45
TXN005773,POL02105,PRG003,TRT051,New Business,2026-01-26,156234.8
TXN005774,POL02157,PRG024,TRT086,Adjustment,2026-01-18,485019.73
TXN005775,POL04854,PRG023,TRT068,New Business,2026-03-13,42898.4
TXN005776,POL05980,PRG023,TRT045,New Business,2026-06-02,123429.92
TXN005777,POL06536,PRG015,TRT025,Renewal,2026-03-21,88366.16
TXN005778,POL02860,PRG003,TRT075,Renewal,2026-02-22,24145.53
TXN005779,POL07560,PRG015,TRT088,Adjustment,2026-03-18,458640.23
TXN005780,POL08856,PRG018,TRT037,Renewal,2026-06-03,498531.67
TXN005781,POL09894,PRG006,TRT077,New Business,2026-05-27,151469.82
TXN005782,POL01203,PRG002,TRT057,Adjustment,2026-04-15,148020.54
