Claim_ID,Policy_ID,Program_ID,Treaty_ID,Claim_Date,Claim_Status,Claim_Amount
CLM001911,POL08527,PRG020,TRT011,2026-02-08,Open,130243.13
CLM001912,POL01729,PRG009,TRT053,2026-08-24,Pending,105786.81
CLM001913,POL06281,PRG018,TRT016,2026-03-11,Pending,65077.97
CLM001914,POL04206,PRG023,TRT058,2026-08-18,Closed,182941.1
CLM001915,POL02781,PRG011,TRT030,2026-04-12,Open,232181.79
CLM001916,POL08755,PRG005,TRT056,2026-07-13,Closed,89792.98
CLM001917,POL01414,PRG001,TRT088,2026-04-06,Open,246396.38
CLM001918,POL05619,PRG015,TRT096,2026-06-20,Pending,221700.11
CLM001919,POL02441,PRG004,TRT002,2026-08-16,Open,201092.72
CLM001920,POL09041,PRG004,TRT028,2026-01-23,Pending,74464.42
CLM001921,POL02892,PRG005,TRT025,2026-03-04,Closed,119828.37
CLM001922,POL02095,PRG011,TRT094,2026-08-23,Pending,122053.72
CLM001923,POL07677,PRG015,TRT084,2026-05-31,Pending,97202.69
CLM001924,POL03483,PRG015,TRT053,2026-04-30,Open,230234.27
CLM001925,POL01531,PRG024,TRT014,2026-05-20,Open,41339.65
CLM001926,POL05943,PRG007,TRT038,2026-01-26,Pending,132372.57
CLM001927,POL09638,PRG024,TRT087,2026-08-13,Closed,251230.37
CLM001928,POL00111,PRG011,TRT015,2026-03-03,Pending,143267.24
CLM001929,POL05370,PRG014,TRT068,2026-01-09,Pending,227661.92
CLM001930,POL02459,PRG001,TRT082,2026-07-04,Open,162580.16
CLM001931,POL01072,PRG023,TRT069,2026-05-08,Closed,130879.95
CLM001932,POL01457,PRG022,TRT066,2026-07-19,Pending,298055.41
CLM001933,POL01024,PRG006,TRT086,2026-04-27,Closed,145430.39
CLM001934,POL06140,PRG012,TRT100,2026-08-28,Closed,291101.5
CLM001935,POL05563,PRG022,TRT097,2026-03-16,Pending,256025.01
CLM001936,POL09801,PRG013,TRT037,2026-02-09,Open,159838.94
CLM001937,POL07021,PRG004,TRT005,2026-08-23,Closed,84543.25
CLM001938,POL05342,PRG023,TRT041,2026-02-22,Open,202622.6
CLM001939,POL01178,PRG013,TRT042,2026-01-17,Pending,80820.17
CLM001940,POL00105,PRG023,TRT071,2026-07-11,Open,22991.84
CLM001941,POL00899,PRG016,TRT033,2026-02-04,Pending,53487.61
CLM001942,POL00287,PRG016,TRT070,2026-07-01,Open,244550.91
CLM001943,POL04035,PRG014,TRT021,2026-02-17,Pending,152772.45
CLM001944,POL01924,PRG005,TRT006,2026-03-30,Open,1032.08
CLM001945,POL02527,PRG001,TRT079,2026-01-10,Closed,71514.54
CLM001946,POL01581,PRG021,TRT062,2026-08-15,Open,46904.19
CLM001947,POL04091,PRG007,TRT056,2026-05-30,Open,104783.43
CLM001948,POL07822,PRG010,TRT038,2026-05-27,Closed,212336.49
CLM001949,POL03884,PRG013,TRT055,2026-05-03,Closed,280817.6
CLM001950,POL01046,PRG023,TRT026,2026-05-24,Closed,86854.58
CLM001951,POL04539,PRG008,TRT099,2026-03-04,Open,70260.92
CLM001952,POL09538,PRG019,TRT093,2026-07-25,Open,25695.26
CLM001953,POL09488,PRG012,TRT061,2026-04-13,Pending,253949.82
CLM001954,POL04978,PRG024,TRT090,2026-02-21,Pending,216213.11
CLM001955,POL09735,PRG013,TRT073,2026-06-02,Open,284912.52
CLM001956,POL00101,PRG003,TRT017,2026-07-13,Pending,225156.55
CLM001957,POL04797,PRG013,TRT018,2026-05-21,Pending,154619.75
CLM001958,POL01495,PRG014,TRT040,2026-07-24,Closed,9609.37
CLM001959,POL04299,PRG013,TRT081,2026-07-22,Pending,117071.21
CLM001960,POL00002,PRG025,TRT050,2026-03-20,Pending,120926.66
CLM001961,POL02155,PRG020,TRT015,2026-08-24,Closed,64791.22
CLM001962,POL05815,PRG005,TRT095,2026-08-11,Open,172831.26
CLM001963,POL02833,PRG003,TRT100,2026-01-13,Pending,239852.4
CLM001964,POL07142,PRG005,TRT088,2026-01-24,Open,199415.23
CLM001965,POL04938,PRG014,TRT031,2026-04-27,Pending,91568.94
CLM001966,POL03314,PRG023,TRT004,2026-07-31,Closed,210224.46
CLM001967,POL05932,PRG022,TRT013,2026-08-21,Open,201193.4
CLM001968,POL00873,PRG016,TRT033,2026-04-10,Open,233273.41
CLM001969,POL04366,PRG023,TRT018,2026-02-17,Closed,29600.08
CLM001970,POL00010,PRG008,TRT018,2026-06-16,Pending,255852.57
CLM001971,POL07910,PRG017,TRT034,2026-01-03,Closed,272968.18
CLM001972,POL00731,PRG006,TRT041,2026-08-27,Closed,114827.54
CLM001973,POL08515,PRG002,TRT072,2026-08-07,Pending,268150.99
CLM001974,POL07483,PRG021,TRT047,2026-01-17,Closed,146504.52
CLM001975,POL01853,PRG009,TRT071,2026-02-23,Closed,230058.46
CLM001976,POL09453,PRG018,TRT015,2026-02-06,Open,42327.53
CLM001977,POL05634,PRG014,TRT092,2026-04-10,Pending,283217.0
CLM001978,POL07342,PRG020,TRT089,2026-02-02,Closed,98519.16
CLM001979,POL05455,PRG021,TRT035,2026-05-21,Open,48470.45
CLM001980,POL08267,PRG006,TRT100,2026-04-15,Pending,212999.65
CLM001981,POL07546,PRG021,TRT085,2026-03-28,Pending,142059.96
CLM001982,POL05261,PRG002,TRT006,2026-07-03,Open,64686.91
CLM001983,POL00416,PRG007,TRT028,2026-01-25,Closed,96564.0
CLM001984,POL06880,PRG013,TRT067,2026-01-20,Open,95532.83
CLM001985,POL04918,PRG018,TRT073,2026-02-12,Closed,83018.55
CLM001986,POL05778,PRG019,TRT085,2026-08-10,Closed,35202.42
CLM001987,POL06999,PRG020,TRT047,2026-08-08,Closed,31597.07
CLM001988,POL03607,PRG016,TRT020,2026-02-07,Open,56810.5
CLM001989,POL07183,PRG022,TRT026,2026-06-26,Open,133633.78
CLM001990,POL03364,PRG016,TRT039,2026-01-05,Pending,208339.56
CLM001991,POL01877,PRG011,TRT035,2026-08-25,Pending,115924.98
CLM001992,POL09729,PRG009,TRT054,2026-02-13,Open,206548.13
CLM001993,POL07455,PRG022,TRT084,2026-02-12,Pending,79372.81
CLM001994,POL05356,PRG019,TRT021,2026-03-13,Closed,185688.94
CLM001995,POL08936,PRG015,TRT084,2026-04-17,Open,228460.06
CLM001996,POL08425,PRG013,TRT029,2026-07-03,Closed,200241.92
CLM001997,POL06738,PRG011,TRT062,2026-05-31,Open,141601.44
CLM001998,POL07212,PRG013,TRT096,2026-01-19,Open,296894.82
CLM001999,POL05341,PRG003,TRT084,2026-07-11,Closed,53062.08
CLM002000,POL02948,PRG005,TRT014,2026-04-07,Closed,217543.0
CLM002001,POL06390,PRG007,TRT027,2026-08-15,Open,83484.78
CLM002002,POL05232,PRG016,TRT004,2026-04-02,Pending,157275.08
CLM002003,POL08032,PRG012,TRT005,2026-06-08,Open,145186.52
CLM002004,POL02952,PRG009,TRT061,2026-02-15,Closed,16723.61
CLM002005,POL03529,PRG018,TRT022,2026-07-09,Closed,279537.93
CLM002006,POL01420,PRG024,TRT057,2026-06-06,Open,206680.95
CLM002007,POL05584,PRG018,TRT058,2026-08-02,Open,136720.41
CLM002008,POL07684,PRG023,TRT035,2026-07-24,Open,62150.75
CLM002009,POL05757,PRG015,TRT006,2026-03-25,Open,38752.74
CLM002010,POL06314,PRG013,TRT037,2026-03-10,Open,20457.08
CLM002011,POL02329,PRG002,TRT033,2026-08-09,Open,125083.77
CLM002012,POL08791,PRG013,TRT082,2026-01-28,Pending,129522.24
CLM002013,POL02286,PRG019,TRT099,2026-05-19,Closed,170687.39
CLM002014,POL03086,PRG008,TRT046,2026-01-26,Pending,10243.27
CLM002015,POL06752,PRG024,TRT002,2026-06-20,Closed,243125.46
CLM002016,POL02411,PRG003,TRT006,2026-06-23,Closed,88969.16
CLM002017,POL07554,PRG019,TRT035,2026-04-01,Pending,38834.46
CLM002018,POL03774,PRG011,TRT057,2026-02-04,Pending,235547.23
CLM002019,POL05525,PRG010,TRT006,2026-03-19,Closed,21430.84
CLM002020,POL03085,PRG011,TRT047,2026-01-03,Closed,79444.76
CLM002021,POL01741,PRG001,TRT082,2026-02-26,Pending,146172.43
CLM002022,POL07804,PRG023,TRT004,2026-05-06,Closed,189818.15
CLM002023,POL09127,PRG012,TRT088,2026-07-08,Closed,230228.06
CLM002024,POL09746,PRG006,TRT059,2026-03-26,Pending,260209.77
CLM002025,POL06883,PRG014,TRT072,2026-04-27,Closed,44992.51
CLM002026,POL03685,PRG010,TRT036,2026-07-25,Open,296992.3
CLM002027,POL01399,PRG001,TRT092,2026-08-01,Open,150337.48
CLM002028,POL06692,PRG017,TRT096,2026-05-07,Closed,233510.87
CLM002029,POL09233,PRG009,TRT023,2026-04-04,Pending,190402.18
CLM002030,POL07358,PRG004,TRT064,2026-05-16,Pending,55682.05
CLM002031,POL09516,PRG013,TRT043,2026-01-27,Open,135990.12
CLM002032,POL09418,PRG025,TRT031,2026-05-10,Open,174043.28
CLM002033,POL08358,PRG018,TRT049,2026-08-09,Closed,218792.74
CLM002034,POL07079,PRG009,TRT006,2026-04-03,Open,143396.51
CLM002035,POL00064,PRG007,TRT082,2026-03-26,Pending,35813.18
CLM002036,POL07588,PRG012,TRT041,2026-01-18,Pending,203543.52
CLM002037,POL06425,PRG012,TRT003,2026-02-14,Closed,43554.65
CLM002038,POL01718,PRG005,TRT063,2026-06-16,Closed,176371.1
CLM002039,POL04481,PRG023,TRT020,2026-04-05,Pending,93631.43
CLM002040,POL05871,PRG015,TRT058,2026-03-14,Open,111368.81
CLM002041,POL09437,PRG015,TRT072,2026-07-11,Pending,267656.08
CLM002042,POL06847,PRG008,TRT055,2026-08-08,Pending,60816.1
CLM002043,POL09617,PRG018,TRT034,2026-07-28,Pending,204586.16
CLM002044,POL09397,PRG004,TRT043,2026-03-07,Pending,198563.55
CLM002045,POL07751,PRG023,TRT002,2026-03-24,Pending,94285.47
CLM002046,POL01745,PRG022,TRT008,2026-06-25,Closed,36047.89
CLM002047,POL07676,PRG007,TRT031,2026-06-21,Pending,93511.94
CLM002048,POL02514,PRG015,TRT097,2026-03-18,Closed,289469.53
CLM002049,POL02383,PRG025,TRT013,2026-04-26,Pending,273544.24
CLM002050,POL05804,PRG014,TRT059,2026-02-22,Pending,159910.77
CLM002051,POL08319,PRG013,TRT072,2026-01-02,Pending,114403.88
CLM002052,POL01429,PRG008,TRT090,2026-04-03,Pending,180637.64
CLM002053,POL03772,PRG017,TRT099,2026-06-04,Pending,142833.13
CLM002054,POL02231,PRG004,TRT007,2026-01-20,Pending,76411.91
CLM002055,POL07208,PRG005,TRT031,2026-01-06,Open,289563.24
CLM002056,POL07344,PRG004,TRT039,2026-03-26,Pending,55495.63
CLM002057,POL02659,PRG021,TRT080,2026-01-28,Open,167118.53
CLM002058,POL07696,PRG017,TRT060,2026-08-19,Closed,99556.52
CLM002059,POL08142,PRG019,TRT088,2026-08-06,Closed,112220.78
CLM002060,POL03291,PRG018,TRT022,2026-07-06,Closed,279008.83
CLM002061,POL02567,PRG013,TRT016,2026-05-17,Closed,200046.03
CLM002062,POL07034,PRG009,TRT054,2026-07-29,Open,46513.9
CLM002063,POL06993,PRG019,TRT016,2026-01-01,Closed,210417.12
CLM002064,POL09750,PRG021,TRT091,2026-01-06,Closed,57162.21
CLM002065,POL03474,PRG018,TRT058,2026-06-02,Open,286082.51
CLM002066,POL07482,PRG003,TRT022,2026-08-01,Pending,294410.83
CLM002067,POL06632,PRG018,TRT058,2026-04-18,Closed,82704.23
CLM002068,POL07416,PRG004,TRT058,2026-03-30,Open,158897.82
CLM002069,POL05039,PRG010,TRT051,2026-02-12,Closed,207994.49
CLM002070,POL07853,PRG023,TRT095,2026-04-27,Open,125690.76
CLM002071,POL05209,PRG004,TRT049,2026-08-29,Pending,151434.41
CLM002072,POL09874,PRG010,TRT008,2026-01-23,Open,197544.13
CLM002073,POL03921,PRG002,TRT047,2026-04-12,Open,199278.35
CLM002074,POL06711,PRG002,TRT057,2026-05-21,Closed,291815.37
CLM002075,POL04453,PRG016,TRT092,2026-08-29,Open,250295.01
CLM002076,POL02875,PRG019,TRT015,2026-07-24,Closed,126323.88
CLM002077,POL00065,PRG025,TRT060,2026-03-19,Open,15635.77
CLM002078,POL03860,PRG002,TRT022,2026-04-12,Open,191209.65
CLM002079,POL08678,PRG001,TRT039,2026-07-27,Open,97890.53
CLM002080,POL00375,PRG017,TRT040,2026-08-26,Closed,75039.99
CLM002081,POL06491,PRG011,TRT034,2026-05-18,Pending,225618.48
CLM002082,POL07522,PRG023,TRT070,2026-04-13,Closed,206853.99
CLM002083,POL01286,PRG014,TRT020,2026-04-12,Closed,152576.93
CLM002084,POL01852,PRG019,TRT096,2026-02-15,Open,264479.22
CLM002085,POL01071,PRG018,TRT072,2026-08-07,Open,57702.73
CLM002086,POL05045,PRG002,TRT067,2026-08-19,Closed,179435.38
CLM002087,POL05160,PRG002,TRT072,2026-07-12,Open,23382.97
CLM002088,POL08381,PRG019,TRT096,2026-03-03,Closed,76662.7
CLM002089,POL06152,PRG004,TRT024,2026-08-11,Pending,73139.71
CLM002090,POL09837,PRG014,TRT033,2026-02-07,Pending,89555.47
CLM002091,POL08346,PRG004,TRT009,2026-03-21,Open,260369.33
CLM002092,POL01900,PRG008,TRT065,2026-05-23,Open,170908.03
CLM002093,POL03216,PRG014,TRT039,2026-01-13,Open,79226.48
CLM002094,POL09892,PRG017,TRT075,2026-07-02,Pending,35462.21
CLM002095,POL04064,PRG023,TRT011,2026-06-14,Open,291565.04
CLM002096,POL00318,PRG002,TRT047,2026-03-06,Closed,25879.7
CLM002097,POL03538,PRG020,TRT029,2026-05-29,Closed,147432.8
CLM002098,POL08665,PRG001,TRT057,2026-08-24,Open,116084.05
CLM002099,POL08953,PRG006,TRT080,2026-03-27,Closed,15042.14
CLM002100,POL06009,PRG004,TRT097,2026-03-05,Open,249442.62
CLM002101,POL03315,PRG014,TRT058,2026-08-05,Pending,96577.83
CLM002102,POL06393,PRG021,TRT091,2026-04-28,Closed,95612.89
CLM002103,POL06324,PRG024,TRT051,2026-02-07,Pending,169955.4
CLM002104,POL02520,PRG019,TRT025,2026-01-13,Pending,179925.0
CLM002105,POL04753,PRG023,TRT011,2026-08-02,Pending,266863.99
CLM002106,POL08629,PRG003,TRT050,2026-02-02,Pending,245168.72
CLM002107,POL05647,PRG006,TRT035,2026-06-14,Pending,205952.72
CLM002108,POL06574,PRG020,TRT063,2026-06-05,Pending,292235.24
CLM002109,POL09154,PRG024,TRT073,2026-06-17,Pending,286146.66
CLM002110,POL01978,PRG021,TRT008,2026-01-22,Pending,290937.65
CLM002111,POL09881,PRG016,TRT026,2026-03-27,Open,159759.14
CLM002112,POL07023,PRG012,TRT046,2026-08-15,Pending,100340.97
CLM002113,POL03497,PRG001,TRT008,2026-04-16,Closed,273774.9
CLM002114,POL03132,PRG001,TRT089,2026-05-30,Pending,95177.76
CLM002115,POL04781,PRG022,TRT005,2026-07-17,Closed,118212.85
CLM002116,POL01855,PRG013,TRT098,2026-03-28,Pending,214718.94
CLM002117,POL09241,PRG012,TRT040,2026-06-25,Closed,1011.31
CLM002118,POL06787,PRG011,TRT035,2026-02-07,Open,230250.81
CLM002119,POL02266,PRG013,TRT078,2026-04-23,Pending,90617.89
CLM002120,POL06188,PRG016,TRT041,2026-06-13,Closed,215331.82
CLM002121,POL06835,PRG020,TRT040,2026-01-03,Open,16151.58
CLM002122,POL07512,PRG015,TRT072,2026-05-16,Open,162284.53
CLM002123,POL09619,PRG023,TRT059,2026-05-05,Open,281036.78
CLM002124,POL07690,PRG020,TRT060,2026-05-04,Pending,208326.85
CLM002125,POL07399,PRG018,TRT067,2026-03-15,Open,276397.21
CLM002126,POL02050,PRG017,TRT004,2026-02-19,Open,60333.49
CLM002127,POL00067,PRG009,TRT094,2026-07-12,Open,122132.26
CLM002128,POL06336,PRG013,TRT072,2026-03-22,Open,263337.03
CLM002129,POL00850,PRG013,TRT067,2026-04-06,Open,230118.31
CLM002130,POL01764,PRG001,TRT074,2026-01-12,Closed,31100.43
CLM002131,POL01622,PRG021,TRT100,2026-03-16,Open,205108.85
CLM002132,POL02821,PRG021,TRT092,2026-03-11,Closed,291699.71
CLM002133,POL06111,PRG015,TRT012,2026-07-26,Pending,193556.28
CLM002134,POL07513,PRG018,TRT077,2026-07-10,Open,284883.1
CLM002135,POL02167,PRG016,TRT060,2026-01-02,Open,136342.13
CLM002136,POL08032,PRG012,TRT005,2026-03-20,Closed,164102.68
CLM002137,POL02543,PRG022,TRT053,2026-01-07,Closed,194362.83
CLM002138,POL01405,PRG004,TRT092,2026-07-16,Pending,178104.77
CLM002139,POL07412,PRG024,TRT039,2026-02-17,Open,289120.97
CLM002140,POL03973,PRG005,TRT007,2026-04-19,Open,204738.83
CLM002141,POL09654,PRG009,TRT036,2026-05-03,Open,3886.47
CLM002142,POL08999,PRG016,TRT071,2026-07-16,Closed,117919.65
CLM002143,POL00265,PRG009,TRT067,2026-05-14,Pending,114382.2
CLM002144,POL01544,PRG008,TRT081,2026-05-14,Closed,226107.97
CLM002145,POL00786,PRG017,TRT092,2026-08-02,Closed,132406.84
CLM002146,POL09073,PRG021,TRT035,2026-07-04,Open,274305.39
CLM002147,POL07354,PRG002,TRT029,2026-07-24,Closed,15176.83
CLM002148,POL05104,PRG007,TRT082,2026-07-28,Open,20015.48
CLM002149,POL05572,PRG019,TRT008,2026-01-06,Pending,44750.42
CLM002150,POL09581,PRG016,TRT011,2026-04-13,Open,257253.41
CLM002151,POL00203,PRG010,TRT075,2026-07-18,Closed,278529.46
CLM002152,POL03879,PRG019,TRT022,2026-06-29,Pending,9699.42
CLM002153,POL08477,PRG020,TRT014,2026-05-08,Closed,98403.29
CLM002154,POL03614,PRG013,TRT036,2026-01-10,Closed,181614.21
CLM002155,POL03864,PRG015,TRT022,2026-05-05,Open,266050.57
CLM002156,POL04973,PRG011,TRT084,2026-01-16,Pending,89864.76
CLM002157,POL03685,PRG010,TRT036,2026-04-22,Closed,117274.43
CLM002158,POL00758,PRG002,TRT042,2026-05-30,Closed,175228.92
CLM002159,POL07987,PRG022,TRT020,2026-01-26,Pending,221224.48
CLM002160,POL07923,PRG016,TRT094,2026-02-23,Closed,22257.74
CLM002161,POL06234,PRG016,TRT044,2026-05-20,Pending,130916.52
CLM002162,POL06009,PRG004,TRT097,2026-02-21,Closed,139968.69
CLM002163,POL00541,PRG007,TRT015,2026-01-11,Closed,91165.81
CLM002164,POL00292,PRG007,TRT087,2026-04-18,Closed,187313.44
CLM002165,POL04125,PRG016,TRT058,2026-05-24,Pending,164776.76
CLM002166,POL03961,PRG020,TRT065,2026-05-09,Open,90553.71
CLM002167,POL07466,PRG022,TRT092,2026-05-16,Closed,10377.19
CLM002168,POL04378,PRG012,TRT093,2026-05-07,Open,105149.35
CLM002169,POL04962,PRG018,TRT023,2026-07-12,Pending,132535.21
CLM002170,POL03847,PRG007,TRT060,2026-06-14,Pending,214373.8
CLM002171,POL04336,PRG012,TRT066,2026-06-14,Pending,199370.08
CLM002172,POL02689,PRG003,TRT074,2026-07-31,Open,84776.16
CLM002173,POL06575,PRG002,TRT058,2026-04-21,Closed,163847.57
CLM002174,POL00490,PRG020,TRT006,2026-08-06,Open,6085.26
CLM002175,POL04216,PRG007,TRT094,2026-07-11,Closed,166387.6
CLM002176,POL02734,PRG010,TRT017,2026-01-29,Closed,65787.42
CLM002177,POL02387,PRG007,TRT091,2026-07-16,Pending,146031.63
CLM002178,POL05719,PRG001,TRT089,2026-05-27,Closed,103099.34
CLM002179,POL05112,PRG015,TRT016,2026-05-25,Closed,159558.73
CLM002180,POL05695,PRG002,TRT016,2026-04-09,Open,43087.2
CLM002181,POL04123,PRG024,TRT087,2026-06-24,Pending,2661.21
CLM002182,POL02625,PRG024,TRT061,2026-01-06,Pending,149556.8
CLM002183,POL06797,PRG007,TRT066,2026-07-14,Pending,175556.48
CLM002184,POL03049,PRG003,TRT056,2026-07-11,Open,240350.0
CLM002185,POL02110,PRG009,TRT082,2026-05-27,Closed,244486.82
CLM002186,POL08590,PRG002,TRT094,2026-01-06,Pending,205695.49
CLM002187,POL04682,PRG006,TRT039,2026-08-25,Pending,202361.52
CLM002188,POL03510,PRG008,TRT074,2026-04-07,Open,94966.52
CLM002189,POL03859,PRG009,TRT033,2026-01-10,Closed,44484.44
CLM002190,POL00794,PRG007,TRT057,2026-07-06,Closed,51121.71
CLM002191,POL07181,PRG020,TRT039,2026-02-26,Closed,193845.45
CLM002192,POL07345,PRG010,TRT015,2026-02-02,Closed,228880.02
CLM002193,POL06433,PRG007,TRT012,2026-08-04,Pending,291980.26
CLM002194,POL05619,PRG015,TRT096,2026-06-28,Open,223487.68
CLM002195,POL08326,PRG025,TRT072,2026-03-10,Closed,39340.02
CLM002196,POL09583,PRG005,TRT001,2026-03-03,Open,274481.94
CLM002197,POL04249,PRG001,TRT001,2026-03-12,Closed,265787.54
CLM002198,POL09788,PRG005,TRT013,2026-05-04,Closed,39188.05
CLM002199,POL05206,PRG008,TRT004,2026-07-18,Open,171687.32
CLM002200,POL06193,PRG017,TRT046,2026-01-09,Closed,41953.64
CLM002201,POL08461,PRG019,TRT019,2026-08-27,Open,296118.06
CLM002202,POL06569,PRG011,TRT085,2026-08-11,Closed,264290.53
CLM002203,POL08893,PRG013,TRT095,2026-04-17,Closed,75829.69
CLM002204,POL09924,PRG004,TRT092,2026-06-06,Open,162744.77
CLM002205,POL00707,PRG005,TRT020,2026-05-27,Closed,177993.94
CLM002206,POL00455,PRG022,TRT017,2026-04-30,Open,269518.75
CLM002207,POL02970,PRG012,TRT053,2026-08-29,Pending,266061.0
CLM002208,POL07706,PRG004,TRT071,2026-02-07,Closed,100588.37
CLM002209,POL04783,PRG025,TRT100,2026-01-15,Open,132749.54
CLM002210,POL00980,PRG024,TRT071,2026-08-15,Closed,236012.69
CLM002211,POL05631,PRG023,TRT090,2026-04-24,Pending,17190.57
CLM002212,POL01730,PRG016,TRT053,2026-02-12,Closed,165974.96
CLM002213,POL01026,PRG007,TRT014,2026-04-06,Closed,249530.59
CLM002214,POL00123,PRG014,TRT020,2026-04-03,Pending,193978.8
CLM002215,POL03478,PRG021,TRT093,2026-02-11,Pending,147867.08
CLM002216,POL08169,PRG010,TRT067,2026-05-13,Pending,184986.11
CLM002217,POL03150,PRG006,TRT039,2026-04-18,Closed,233066.75
CLM002218,POL09606,PRG015,TRT021,2026-07-29,Closed,160110.76
CLM002219,POL00811,PRG011,TRT031,2026-01-12,Open,120099.73
CLM002220,POL06757,PRG020,TRT074,2026-04-09,Closed,13960.55
CLM002221,POL05207,PRG022,TRT026,2026-08-16,Pending,260326.83
CLM002222,POL06445,PRG004,TRT096,2026-04-02,Open,191463.12
CLM002223,POL04096,PRG019,TRT092,2026-05-17,Pending,291486.96
CLM002224,POL05861,PRG005,TRT053,2026-01-05,Open,131674.92
CLM002225,POL07821,PRG016,TRT081,2026-08-07,Pending,27331.2
CLM002226,POL01101,PRG009,TRT093,2026-01-14,Open,218074.24
CLM002227,POL04569,PRG001,TRT081,2026-01-05,Open,201870.02
CLM002228,POL05062,PRG018,TRT094,2026-03-03,Open,46693.8
CLM002229,POL05267,PRG018,TRT081,2026-04-07,Pending,112357.61
CLM002230,POL06079,PRG009,TRT055,2026-06-10,Closed,124638.34
CLM002231,POL02104,PRG003,TRT091,2026-02-06,Closed,152460.97
CLM002232,POL01261,PRG001,TRT097,2026-05-11,Closed,7246.94
CLM002233,POL08380,PRG019,TRT068,2026-07-14,Closed,289649.36
CLM002234,POL03947,PRG004,TRT051,2026-01-16,Pending,219584.97
CLM002235,POL00921,PRG022,TRT034,2026-03-07,Pending,7331.41
CLM002236,POL05508,PRG007,TRT051,2026-08-05,Pending,234878.69
CLM002237,POL06971,PRG021,TRT084,2026-07-15,Open,215907.47
CLM002238,POL06414,PRG009,TRT046,2026-03-19,Closed,169449.11
CLM002239,POL01244,PRG010,TRT060,2026-04-15,Pending,211150.82
CLM002240,POL08823,PRG004,TRT035,2026-05-09,Closed,280169.82
CLM002241,POL09909,PRG005,TRT062,2026-07-06,Open,287282.91
CLM002242,POL04434,PRG001,TRT094,2026-01-07,Closed,289674.68
CLM002243,POL02657,PRG024,TRT090,2026-06-09,Open,154469.77
CLM002244,POL07978,PRG006,TRT086,2026-03-28,Closed,294697.96
CLM002245,POL01827,PRG005,TRT076,2026-04-04,Open,212852.16
CLM002246,POL06966,PRG011,TRT004,2026-04-15,Closed,17411.08
CLM002247,POL00064,PRG007,TRT082,2026-08-01,Open,80390.34
CLM002248,POL02045,PRG008,TRT044,2026-06-21,Open,247693.43
CLM002249,POL02973,PRG014,TRT085,2026-06-19,Open,106854.23
CLM002250,POL02115,PRG003,TRT036,2026-07-29,Pending,220114.23
CLM002251,POL03959,PRG014,TRT065,2026-07-26,Pending,194079.01
CLM002252,POL00543,PRG015,TRT004,2026-01-27,Pending,224307.69
CLM002253,POL00788,PRG011,TRT005,2026-07-05,Closed,115910.44
CLM002254,POL06306,PRG013,TRT040,2026-06-29,Pending,184272.27
CLM002255,POL01956,PRG004,TRT020,2026-07-11,Pending,253707.75
CLM002256,POL03083,PRG004,TRT029,2026-08-22,Open,229862.08
CLM002257,POL08797,PRG017,TRT006,2026-02-05,Pending,264695.24
CLM002258,POL07662,PRG003,TRT091,2026-06-12,Pending,222177.3
CLM002259,POL03880,PRG008,TRT043,2026-06-23,Pending,75666.31
CLM002260,POL07218,PRG009,TRT080,2026-01-10,Open,4220.09
CLM002261,POL01179,PRG010,TRT013,2026-01-18,Pending,176021.59
CLM002262,POL06819,PRG023,TRT082,2026-01-23,Open,183528.34
CLM002263,POL00020,PRG022,TRT032,2026-03-09,Closed,87969.17
CLM002264,POL06193,PRG017,TRT046,2026-02-10,Closed,46167.28
CLM002265,POL06042,PRG011,TRT045,2026-07-31,Pending,246711.57
CLM002266,POL03077,PRG015,TRT012,2026-01-24,Closed,210040.1
