Policy_ID,Program_ID,Treaty_ID,Effective_Date,Expiry_Date,Premium,Region,Risk_Category
POL01562,PRG014,TRT037,2025-12-06,2026-06-29,119135.14,North,High
POL01563,PRG005,TRT061,2026-05-11,2028-02-25,284895.41,South,Critical
POL01564,PRG018,TRT013,2026-02-24,2027-02-01,85038.41,North,Medium
POL01565,PRG014,TRT091,2025-10-26,2027-09-12,401216.61,East,High
POL01566,PRG012,TRT077,2025-07-08,2026-09-06,84685.61,West,Medium
POL01567,PRG006,TRT036,2025-04-15,2026-03-19,392308.02,East,High
POL01568,PRG025,TRT069,2025-01-06,2025-09-29,59851.95,North,Medium
POL01569,PRG011,TRT056,2025-03-30,2025-12-13,169936.25,West,High
POL01570,PRG022,TRT003,2026-03-13,2028-02-07,381163.83,South,Medium
POL01571,PRG019,TRT030,2026-10-14,2028-06-25,267585.15,East,Medium
POL01572,PRG025,TRT048,2025-09-13,2027-08-10,327227.84,East,Medium
POL01573,PRG019,TRT037,2025-01-05,2026-04-23,323437.41,West,Low
POL01574,PRG025,TRT093,2026-05-28,2027-10-03,264233.94,East,High
POL01575,PRG019,TRT038,2025-11-21,2027-11-18,137468.38,West,Medium
POL01576,PRG011,TRT028,2025-09-10,2026-12-05,80089.47,South,High
POL01577,PRG010,TRT029,2026-04-28,2027-05-25,274794.22,North,Critical
POL01578,PRG005,TRT010,2025-08-14,2026-11-13,403858.74,North,Low
POL01579,PRG003,TRT016,2026-08-02,2027-06-24,187358.46,South,Critical
POL01580,PRG023,TRT016,2026-06-08,2027-03-02,398990.12,South,Low
POL01581,PRG021,TRT062,2025-09-23,2027-08-27,431167.61,North,High
POL01582,PRG024,TRT031,2026-09-28,2028-05-04,132305.18,East,Medium
POL01583,PRG008,TRT040,2025-04-21,2026-11-02,222370.45,West,Critical
POL01584,PRG014,TRT028,2025-12-28,2027-12-16,408931.68,South,Medium
POL01585,PRG016,TRT012,2025-04-30,2027-02-12,295924.13,East,High
POL01586,PRG017,TRT099,2026-11-17,2027-09-30,342688.83,North,Medium
POL01587,PRG015,TRT066,2026-08-04,2027-05-05,438944.89,West,Low
POL01588,PRG017,TRT023,2025-11-13,2027-05-19,416665.17,North,Low
POL01589,PRG004,TRT096,2026-02-27,2027-12-02,178063.94,East,Medium
POL01590,PRG020,TRT099,2026-04-19,2027-09-17,291687.4,East,Medium
POL01591,PRG010,TRT044,2026-02-05,2026-09-11,333247.39,South,Low
POL01592,PRG013,TRT060,2026-11-07,2027-08-29,406004.91,North,Critical
POL01593,PRG024,TRT024,2025-06-16,2026-04-25,74960.26,East,Critical
POL01594,PRG013,TRT003,2026-09-19,2028-07-17,246838.26,South,Critical
POL01595,PRG010,TRT051,2026-12-06,2028-10-24,116099.87,North,Medium
POL01596,PRG019,TRT077,2025-12-22,2026-06-22,266282.62,South,Medium
POL01597,PRG007,TRT027,2025-10-27,2026-05-12,370442.16,North,Critical
POL01598,PRG009,TRT078,2025-01-21,2025-09-13,291899.11,East,Critical
POL01599,PRG003,TRT030,2025-04-19,2026-09-06,446424.9,North,Low
POL01600,PRG003,TRT055,2025-06-10,2026-01-09,299862.52,North,Low
POL01601,PRG012,TRT006,2025-07-18,2026-11-20,258400.43,South,Low
POL01602,PRG008,TRT001,2025-09-18,2026-06-19,135599.35,South,Critical
POL01603,PRG014,TRT059,2026-05-04,2028-02-29,378012.65,East,Critical
POL01604,PRG005,TRT076,2026-08-14,2028-01-03,408433.09,South,High
POL01605,PRG017,TRT020,2026-03-19,2027-11-22,311490.47,South,High
POL01606,PRG005,TRT002,2025-06-10,2026-05-17,179083.8,West,High
POL01607,PRG016,TRT004,2026-06-29,2027-08-01,266647.1,South,Low
POL01608,PRG016,TRT024,2025-01-01,2025-10-09,95866.16,West,High
POL01609,PRG020,TRT079,2025-01-09,2025-07-16,79180.41,South,Critical
POL01610,PRG001,TRT068,2025-09-25,2027-07-31,27590.97,West,Medium
POL01611,PRG015,TRT018,2026-01-17,2027-11-25,338918.66,West,Low
POL01612,PRG010,TRT051,2026-05-08,2027-09-06,439254.07,North,Low
POL01613,PRG010,TRT096,2025-10-09,2027-04-09,374561.31,North,High
POL01614,PRG023,TRT011,2025-04-11,2026-12-01,401472.57,South,High
POL01615,PRG012,TRT074,2026-01-11,2027-04-02,60703.17,East,Medium
POL01616,PRG017,TRT026,2026-03-08,2027-10-23,171322.52,West,Medium
POL01617,PRG010,TRT002,2026-09-26,2027-12-17,97625.13,West,Medium
POL01618,PRG016,TRT026,2025-09-24,2027-06-11,34679.18,South,High
POL01619,PRG024,TRT036,2026-09-30,2028-08-03,486034.14,West,High
POL01620,PRG018,TRT047,2026-09-19,2027-08-13,77447.36,North,Low
POL01621,PRG024,TRT019,2025-08-13,2027-03-28,283664.87,South,Medium
POL01622,PRG021,TRT100,2025-06-10,2026-11-23,242827.14,South,Medium
POL01623,PRG008,TRT098,2026-04-11,2027-03-19,254169.8,South,Critical
POL01624,PRG015,TRT075,2026-08-06,2027-10-30,383384.83,North,Medium
POL01625,PRG025,TRT003,2026-10-18,2028-08-18,29745.87,South,Low
POL01626,PRG018,TRT051,2026-11-04,2028-02-25,304692.14,West,Low
POL01627,PRG019,TRT092,2026-11-08,2028-05-24,318762.2,East,High
POL01628,PRG024,TRT037,2026-10-25,2027-08-08,125341.38,West,Critical
POL01629,PRG014,TRT020,2026-10-11,2027-10-29,22622.47,North,Medium
POL01630,PRG019,TRT088,2026-09-20,2028-04-17,252266.61,North,Low
POL01631,PRG013,TRT078,2026-11-05,2027-07-14,252385.39,South,Medium
POL01632,PRG011,TRT048,2026-08-05,2027-05-28,84505.15,West,Medium
POL01633,PRG022,TRT042,2026-11-23,2028-01-22,316586.76,East,High
POL01634,PRG024,TRT005,2026-09-17,2027-08-19,63262.98,South,Low
POL01635,PRG018,TRT024,2026-03-22,2028-01-27,119473.53,East,Critical
POL01636,PRG022,TRT012,2026-11-08,2027-07-28,372793.76,West,High
POL01637,PRG011,TRT012,2025-06-01,2026-11-13,391889.99,North,High
POL01638,PRG018,TRT043,2026-04-28,2027-03-25,229394.07,West,Critical
POL01639,PRG012,TRT044,2026-12-21,2027-11-20,229624.89,East,High
POL01640,PRG013,TRT089,2025-12-10,2027-09-23,353997.03,South,Low
POL01641,PRG016,TRT009,2026-02-07,2027-11-27,318805.57,South,Medium
POL01642,PRG004,TRT045,2026-11-20,2027-09-27,373326.4,West,Critical
POL01643,PRG013,TRT029,2025-08-01,2027-07-15,154000.93,South,High
POL01644,PRG005,TRT031,2026-10-23,2028-01-11,405077.05,East,Low
POL01645,PRG019,TRT043,2025-02-25,2025-12-30,403167.49,South,Critical
POL01646,PRG018,TRT064,2025-08-28,2026-12-27,261553.98,North,Medium
POL01647,PRG010,TRT028,2025-11-06,2026-10-02,304865.45,South,Low
POL01648,PRG013,TRT052,2026-10-21,2027-08-25,142061.08,South,High
POL01649,PRG025,TRT027,2025-09-08,2026-10-13,120733.35,South,Critical
POL01650,PRG004,TRT033,2026-12-22,2028-09-13,33822.5,North,High
POL01651,PRG005,TRT089,2026-04-19,2027-09-10,243125.94,South,Medium
POL01652,PRG006,TRT078,2025-12-23,2026-08-29,345881.82,South,Low
POL01653,PRG006,TRT075,2025-06-26,2027-02-21,174054.93,North,Low
POL01654,PRG010,TRT062,2026-01-27,2027-03-25,378450.68,South,Low
POL01655,PRG017,TRT067,2025-12-18,2027-03-28,467771.31,West,Medium
POL01656,PRG023,TRT016,2025-03-21,2025-11-06,297966.17,South,Low
POL01657,PRG014,TRT083,2025-07-24,2026-12-29,309350.85,South,Critical
POL01658,PRG007,TRT044,2025-01-24,2025-07-24,460537.43,East,Critical
POL01659,PRG004,TRT011,2026-11-22,2027-05-24,56404.76,West,High
POL01660,PRG018,TRT079,2025-02-16,2027-02-11,64627.17,West,High
POL01661,PRG004,TRT083,2025-06-22,2027-05-23,119050.4,West,Low
POL01662,PRG015,TRT084,2025-02-11,2026-07-07,126878.85,North,Low
POL01663,PRG019,TRT042,2025-01-09,2025-09-27,49487.6,East,High
POL01664,PRG020,TRT060,2025-10-15,2026-06-29,167947.66,North,Critical
POL01665,PRG004,TRT041,2026-11-22,2027-07-31,328652.78,East,Medium
POL01666,PRG001,TRT028,2025-11-06,2026-12-18,267435.86,East,High
POL01667,PRG021,TRT008,2026-12-03,2028-04-02,460565.57,South,Low
POL01668,PRG013,TRT012,2026-01-02,2027-10-13,121248.31,West,Medium
POL01669,PRG023,TRT052,2026-11-24,2027-08-13,340639.9,North,Low
POL01670,PRG006,TRT045,2026-12-31,2028-11-28,210038.69,North,Critical
POL01671,PRG013,TRT098,2026-01-21,2027-04-08,476759.74,East,High
POL01672,PRG003,TRT066,2025-03-24,2026-09-05,182630.42,North,Medium
POL01673,PRG001,TRT007,2025-04-16,2026-10-05,475997.06,South,High
POL01674,PRG024,TRT002,2025-01-29,2026-08-17,245058.57,East,High
POL01675,PRG011,TRT073,2025-04-20,2026-06-19,324432.27,East,Low
POL01676,PRG020,TRT010,2026-02-10,2027-07-12,228294.7,East,Medium
POL01677,PRG001,TRT016,2025-07-27,2026-02-25,320514.49,East,Critical
POL01678,PRG012,TRT036,2025-04-14,2027-04-12,264499.37,South,Medium
POL01679,PRG022,TRT008,2026-01-31,2026-08-01,14157.85,North,Critical
POL01680,PRG003,TRT021,2026-08-24,2028-02-11,172614.48,East,High
POL01681,PRG024,TRT040,2026-10-10,2027-06-02,40160.26,East,High
POL01682,PRG002,TRT100,2026-02-08,2026-10-22,187168.27,South,High
POL01683,PRG023,TRT067,2025-02-27,2026-02-09,10345.26,East,High
POL01684,PRG020,TRT062,2025-06-14,2027-02-02,23559.24,West,Medium
POL01685,PRG011,TRT035,2026-07-29,2027-04-03,241030.81,East,Medium
POL01686,PRG025,TRT075,2026-03-20,2027-11-24,278901.89,West,Medium
POL01687,PRG012,TRT064,2026-03-12,2028-01-29,108282.11,West,Critical
POL01688,PRG004,TRT025,2025-12-29,2027-08-21,490406.26,South,High
POL01689,PRG021,TRT084,2025-07-20,2027-03-03,286436.26,South,Medium
POL01690,PRG007,TRT026,2026-11-28,2028-07-07,376558.92,East,Critical
POL01691,PRG003,TRT036,2025-07-28,2026-10-02,397516.02,West,Medium
POL01692,PRG019,TRT051,2025-11-14,2027-01-22,479878.22,South,High
POL01693,PRG017,TRT073,2025-07-27,2026-09-17,68291.49,South,High
POL01694,PRG016,TRT080,2025-10-29,2026-05-25,39771.14,East,High
POL01695,PRG016,TRT084,2025-07-07,2027-02-21,364043.75,South,Critical
POL01696,PRG006,TRT063,2025-05-21,2026-06-21,10823.38,West,Medium
POL01697,PRG024,TRT086,2025-12-03,2026-09-06,273056.33,South,Low
POL01698,PRG016,TRT033,2026-08-21,2028-02-08,119794.71,West,Critical
POL01699,PRG014,TRT099,2025-08-13,2027-02-22,420713.59,East,Medium
POL01700,PRG012,TRT011,2026-08-24,2027-11-16,438753.12,North,High
POL01701,PRG001,TRT062,2026-01-22,2026-10-06,495546.23,West,Medium
POL01702,PRG013,TRT008,2025-11-09,2027-01-21,82098.2,West,Medium
POL01703,PRG025,TRT048,2026-04-20,2027-12-20,86956.15,East,High
POL01704,PRG007,TRT076,2026-10-20,2027-10-02,190510.99,East,Critical
POL01705,PRG003,TRT076,2025-09-10,2026-04-15,466561.17,North,Medium
POL01706,PRG017,TRT091,2026-02-11,2026-09-06,401666.6,East,Medium
POL01707,PRG011,TRT072,2025-04-23,2026-01-17,275794.37,East,Medium
POL01708,PRG016,TRT072,2026-06-28,2028-03-30,482020.16,East,Critical
POL01709,PRG014,TRT017,2025-02-12,2027-01-09,327435.11,South,Critical
POL01710,PRG014,TRT073,2026-07-16,2027-01-23,442909.64,East,Medium
POL01711,PRG014,TRT026,2026-03-31,2026-10-27,173078.56,West,Medium
POL01712,PRG004,TRT014,2026-09-24,2027-05-08,79307.12,West,Medium
POL01713,PRG009,TRT017,2025-04-15,2026-12-16,42379.57,East,Medium
POL01714,PRG019,TRT045,2026-08-29,2027-09-04,492121.05,West,High
POL01715,PRG009,TRT029,2025-12-18,2026-07-15,451824.14,South,High
POL01716,PRG007,TRT053,2025-05-18,2027-02-27,150700.03,North,Medium
POL01717,PRG001,TRT059,2026-12-05,2028-10-02,26826.34,East,High
POL01718,PRG005,TRT063,2025-06-28,2026-04-02,167070.82,South,Medium
POL01719,PRG001,TRT039,2025-08-20,2026-06-27,73839.6,South,Low
POL01720,PRG002,TRT028,2026-04-17,2027-01-24,424745.13,South,Low
POL01721,PRG015,TRT069,2026-08-11,2027-09-17,218612.78,South,Critical
POL01722,PRG014,TRT068,2026-07-11,2027-05-27,471672.38,South,Critical
POL01723,PRG014,TRT005,2026-10-08,2027-04-13,55839.19,South,Critical
POL01724,PRG025,TRT063,2026-05-20,2027-09-29,324413.68,East,High
POL01725,PRG016,TRT093,2025-02-10,2026-04-17,35097.44,North,High
POL01726,PRG010,TRT005,2026-10-01,2028-05-15,286072.67,West,Medium
POL01727,PRG003,TRT055,2026-10-02,2027-04-15,492505.22,South,High
POL01728,PRG002,TRT083,2025-02-17,2026-07-28,332126.56,North,Medium
POL01729,PRG009,TRT053,2026-11-17,2028-09-18,328495.61,South,High
POL01730,PRG016,TRT053,2025-07-09,2026-06-21,344992.13,East,Low
POL01731,PRG002,TRT076,2026-07-18,2027-04-25,203314.35,North,Medium
POL01732,PRG016,TRT067,2026-11-01,2027-11-19,377680.97,North,Critical
POL01733,PRG010,TRT052,2025-03-25,2026-01-22,426416.73,North,Critical
POL01734,PRG018,TRT042,2026-12-25,2028-07-26,121267.25,West,High
POL01735,PRG022,TRT023,2026-03-15,2027-06-18,188067.13,West,Critical
POL01736,PRG024,TRT092,2025-01-18,2025-09-12,160269.79,South,Medium
POL01737,PRG005,TRT031,2026-05-30,2028-02-17,378271.56,North,Medium
POL01738,PRG010,TRT046,2025-02-28,2025-11-15,345687.95,South,Medium
POL01739,PRG022,TRT009,2026-08-25,2027-09-05,389455.21,West,Medium
POL01740,PRG010,TRT046,2025-10-06,2027-03-20,355530.85,North,High
POL01741,PRG001,TRT082,2025-12-09,2027-05-24,340084.95,South,High
POL01742,PRG020,TRT039,2025-04-01,2025-11-21,388844.18,North,High
POL01743,PRG006,TRT039,2025-11-28,2026-07-31,318106.56,South,High
POL01744,PRG010,TRT041,2025-09-12,2027-03-01,169527.64,South,Medium
POL01745,PRG022,TRT008,2025-12-03,2027-06-29,329623.51,East,Medium
POL01746,PRG021,TRT058,2026-09-28,2028-02-25,154023.68,South,High
POL01747,PRG021,TRT066,2026-10-04,2028-08-14,351512.42,North,Medium
POL01748,PRG012,TRT034,2026-09-26,2028-01-14,320456.54,West,Critical
POL01749,PRG023,TRT089,2025-07-03,2026-07-27,350180.16,South,Critical
POL01750,PRG012,TRT034,2026-05-04,2028-03-18,242741.38,South,Low
POL01751,PRG024,TRT043,2025-09-18,2027-02-09,117845.99,West,High
POL01752,PRG004,TRT096,2026-04-16,2027-09-27,46168.68,South,Low
POL01753,PRG019,TRT069,2026-01-31,2027-04-16,281863.81,South,High
POL01754,PRG010,TRT042,2026-08-29,2027-06-09,51607.71,South,High
POL01755,PRG022,TRT061,2025-12-22,2026-12-13,320102.5,North,Low
POL01756,PRG004,TRT091,2025-07-07,2026-10-16,110923.21,East,High
POL01757,PRG012,TRT026,2025-11-07,2026-06-05,27742.28,West,Medium
POL01758,PRG021,TRT024,2026-06-01,2027-08-16,396681.64,South,High
POL01759,PRG002,TRT066,2025-03-05,2026-03-12,352037.7,South,Low
POL01760,PRG017,TRT013,2026-09-08,2028-04-14,225303.31,North,High
POL01761,PRG005,TRT002,2025-03-17,2025-11-22,305881.48,North,Low
POL01762,PRG018,TRT063,2025-08-20,2027-02-16,288757.98,West,High
POL01763,PRG005,TRT010,2025-12-10,2026-06-22,429479.35,South,High
POL01764,PRG001,TRT074,2025-01-16,2025-07-24,190681.69,North,Critical
POL01765,PRG020,TRT051,2025-07-14,2026-11-02,254329.97,South,Critical
POL01766,PRG004,TRT032,2026-04-22,2027-01-20,107538.22,South,High
POL01767,PRG018,TRT049,2026-07-06,2027-12-04,438580.12,North,High
POL01768,PRG016,TRT100,2026-10-09,2028-04-07,226838.61,West,High
POL01769,PRG005,TRT079,2026-09-09,2027-03-24,147459.78,North,Critical
POL01770,PRG006,TRT095,2025-09-03,2026-10-03,441368.68,West,Medium
POL01771,PRG007,TRT042,2026-09-22,2028-03-01,194852.57,North,Critical
POL01772,PRG012,TRT042,2025-01-17,2026-10-02,386809.41,North,Critical
POL01773,PRG006,TRT097,2025-05-11,2026-03-26,370068.31,East,Critical
POL01774,PRG024,TRT044,2025-03-03,2025-12-23,152132.16,West,Medium
POL01775,PRG022,TRT068,2026-04-29,2027-09-28,113568.75,West,Low
POL01776,PRG023,TRT030,2025-02-20,2025-12-07,24271.53,West,Low
POL01777,PRG016,TRT080,2026-11-24,2028-11-19,99595.99,East,Low
POL01778,PRG016,TRT095,2025-03-08,2025-09-18,163838.6,North,Critical
POL01779,PRG003,TRT009,2026-02-27,2028-01-16,127761.38,West,Medium
POL01780,PRG014,TRT012,2025-11-02,2026-08-15,435727.88,North,Medium
POL01781,PRG001,TRT014,2025-07-08,2026-06-19,11033.89,West,High
POL01782,PRG025,TRT028,2026-12-19,2028-11-13,118535.11,West,High
POL01783,PRG001,TRT026,2026-11-07,2028-06-25,440501.57,East,Low
POL01784,PRG017,TRT077,2026-10-28,2027-11-03,344005.12,North,High
POL01785,PRG010,TRT068,2026-08-20,2028-08-14,401714.87,South,High
POL01786,PRG021,TRT068,2026-02-25,2027-06-03,12018.85,West,Medium
POL01787,PRG020,TRT030,2026-12-28,2027-09-18,395777.76,South,High
POL01788,PRG022,TRT003,2026-06-10,2028-03-12,51899.26,South,Low
POL01789,PRG015,TRT070,2026-10-22,2028-04-07,224183.52,South,Critical
POL01790,PRG017,TRT059,2026-12-14,2027-11-13,67980.52,North,Medium
POL01791,PRG025,TRT071,2026-03-14,2027-09-16,73264.23,East,High
POL01792,PRG023,TRT003,2025-02-21,2025-10-02,279578.19,South,Low
POL01793,PRG024,TRT047,2026-10-27,2027-12-01,47679.7,North,Medium
POL01794,PRG002,TRT095,2026-05-16,2028-03-17,275188.3,North,Critical
POL01795,PRG014,TRT084,2025-03-25,2027-02-22,398226.78,West,Low
POL01796,PRG017,TRT017,2025-11-14,2026-12-27,127679.34,South,Critical
POL01797,PRG019,TRT035,2025-08-19,2026-05-06,423521.82,North,High
POL01798,PRG001,TRT043,2026-09-03,2027-12-13,385527.7,East,Medium
POL01799,PRG001,TRT078,2026-03-15,2027-04-23,239149.1,South,High
POL01800,PRG003,TRT006,2026-08-14,2028-01-01,177343.27,South,High
POL01801,PRG015,TRT037,2025-10-03,2026-11-19,331203.1,West,High
POL01802,PRG007,TRT046,2025-01-09,2026-06-21,268352.13,North,Low
POL01803,PRG001,TRT005,2026-04-26,2027-10-23,281208.64,West,Medium
POL01804,PRG020,TRT074,2025-05-23,2026-07-12,211708.85,West,Critical
POL01805,PRG002,TRT054,2025-11-13,2026-12-16,295535.66,North,Medium
POL01806,PRG012,TRT048,2025-06-20,2026-08-10,264835.43,East,Medium
POL01807,PRG014,TRT088,2026-03-01,2027-01-10,336483.92,South,Critical
POL01808,PRG014,TRT092,2026-08-09,2028-04-29,224679.77,South,Medium
POL01809,PRG001,TRT083,2025-07-25,2027-01-27,351938.02,North,High
POL01810,PRG003,TRT022,2025-12-28,2027-12-16,21150.59,South,Critical
POL01811,PRG015,TRT081,2026-03-02,2027-05-14,38920.76,East,High
POL01812,PRG014,TRT090,2025-09-07,2026-09-01,220575.84,South,Medium
POL01813,PRG010,TRT029,2025-09-30,2026-08-14,149699.95,West,High
POL01814,PRG001,TRT061,2025-01-26,2026-07-16,452172.15,West,Low
POL01815,PRG020,TRT035,2025-08-10,2026-10-22,475069.07,South,High
POL01816,PRG019,TRT064,2026-08-25,2027-09-07,127139.33,East,Critical
POL01817,PRG003,TRT010,2026-03-16,2027-11-12,9744.21,South,Medium
POL01818,PRG003,TRT073,2025-01-31,2026-01-26,484611.29,North,Medium
POL01819,PRG014,TRT029,2025-03-13,2025-11-27,153523.0,East,Low
POL01820,PRG009,TRT021,2026-03-31,2028-01-19,270980.97,South,Medium
POL01821,PRG012,TRT100,2025-05-15,2026-08-15,391371.52,West,Medium
POL01822,PRG006,TRT006,2025-05-03,2026-12-07,202287.5,South,Medium
POL01823,PRG008,TRT025,2026-06-24,2028-03-09,228908.85,West,Critical
POL01824,PRG024,TRT045,2026-10-13,2027-04-30,33105.34,North,Medium
POL01825,PRG014,TRT011,2026-08-29,2027-09-30,201302.07,East,Medium
POL01826,PRG004,TRT011,2026-07-10,2027-05-01,282729.08,North,Critical
POL01827,PRG005,TRT076,2025-05-06,2026-10-12,433227.15,North,Medium
POL01828,PRG022,TRT045,2025-12-06,2027-08-20,415732.38,South,High
POL01829,PRG012,TRT090,2025-04-12,2027-02-07,419301.51,South,Critical
POL01830,PRG006,TRT083,2025-03-07,2026-08-29,396963.9,East,Critical
POL01831,PRG018,TRT047,2026-12-19,2028-12-07,252232.88,North,Low
POL01832,PRG010,TRT088,2025-04-29,2025-11-04,210229.83,North,Medium
POL01833,PRG015,TRT026,2025-05-28,2026-05-26,81993.4,East,High
POL01834,PRG021,TRT077,2026-04-16,2027-03-11,298500.31,East,Low
POL01835,PRG001,TRT099,2026-12-01,2027-06-08,168998.42,North,Low
POL01836,PRG015,TRT020,2026-07-04,2027-08-16,348193.64,West,Critical
POL01837,PRG020,TRT021,2026-01-07,2026-10-29,95521.98,West,High
POL01838,PRG004,TRT078,2025-06-11,2026-12-02,314102.78,South,Critical
POL01839,PRG022,TRT095,2026-01-28,2027-03-26,299424.62,North,High
POL01840,PRG012,TRT064,2025-06-30,2026-07-29,6081.36,South,High
POL01841,PRG013,TRT076,2025-08-18,2027-05-04,189474.6,North,Low
POL01842,PRG003,TRT057,2026-05-30,2027-07-15,395087.43,North,Critical
POL01843,PRG012,TRT095,2026-05-01,2028-03-03,487372.71,East,Critical
POL01844,PRG006,TRT017,2026-03-27,2027-07-30,31972.97,South,Medium
POL01845,PRG010,TRT100,2026-01-14,2027-05-27,347907.37,East,High
POL01846,PRG010,TRT020,2025-08-23,2026-06-28,428736.77,West,Low
POL01847,PRG024,TRT011,2026-11-29,2027-07-17,16488.17,West,Medium
POL01848,PRG025,TRT018,2026-10-25,2028-08-12,277767.1,West,Medium
POL01849,PRG001,TRT033,2025-10-11,2026-06-12,158655.83,East,Medium
POL01850,PRG002,TRT082,2025-08-23,2026-12-14,168511.72,South,Low
POL01851,PRG016,TRT035,2025-08-21,2026-08-28,167373.05,South,Low
POL01852,PRG019,TRT096,2025-08-13,2026-06-12,494857.5,North,Critical
POL01853,PRG009,TRT071,2026-07-17,2027-10-29,295533.39,East,Medium
POL01854,PRG024,TRT083,2025-06-05,2026-05-05,149527.91,West,High
POL01855,PRG013,TRT098,2025-04-23,2027-02-19,341623.98,North,High
POL01856,PRG004,TRT059,2025-01-02,2025-10-14,474213.71,North,Critical
POL01857,PRG020,TRT050,2026-03-13,2027-07-12,166265.82,East,High
POL01858,PRG010,TRT011,2025-11-25,2027-01-19,466660.06,South,Critical
POL01859,PRG003,TRT083,2025-01-19,2027-01-13,268238.96,West,Medium
POL01860,PRG018,TRT038,2026-03-25,2027-09-06,150204.07,East,Critical
POL01861,PRG023,TRT047,2026-02-17,2027-08-22,302178.91,East,Medium
POL01862,PRG021,TRT019,2026-11-18,2028-08-09,53832.01,North,Low
POL01863,PRG014,TRT068,2026-08-29,2028-02-03,334455.75,West,Low
POL01864,PRG011,TRT039,2025-05-28,2026-12-17,219942.23,South,High
POL01865,PRG008,TRT082,2025-03-10,2027-03-05,236906.83,West,Low
POL01866,PRG024,TRT052,2025-08-11,2026-07-06,455297.17,North,Critical
POL01867,PRG023,TRT046,2026-05-27,2027-07-02,436819.25,East,Critical
POL01868,PRG012,TRT098,2026-03-20,2026-12-26,300392.41,West,High
POL01869,PRG025,TRT058,2025-08-07,2026-06-10,89786.79,East,Medium
POL01870,PRG002,TRT045,2025-08-27,2026-12-30,161512.33,South,High
POL01871,PRG008,TRT026,2025-04-20,2026-07-21,373690.5,East,Low
POL01872,PRG011,TRT073,2026-07-19,2028-02-02,413474.62,West,Medium
POL01873,PRG013,TRT005,2026-02-25,2026-08-26,226628.51,North,Medium
POL01874,PRG001,TRT033,2025-04-26,2026-07-22,183883.19,North,Low
